"","session ID","colour","country","model photography","order","Page_max","Page_mean","mode_page1","price"
"664",664,4,29,2,1,1,1,4,65
"665",665,2,29,1,2,1,1,4,40
"666",666,4,29,1,1,1,1,3,48
"667",667,2,29,1,4,1,1,2,52
"668",668,2,29,2,3,1,1,4,38
"669",669,3,29,1,4,2,1,1,57
"670",670,12,29,1,1,2,2,3,48
"671",671,9,9,1,4,2,1,3,41
"672",672,3,29,2,1,1,1,2,57
"673",673,6,29,1,4,2,1,2,41
"674",674,14,29,1,1,1,1,3,48
"675",675,2,29,1,2,1,1,2,62
"676",676,2,29,1,13,4,1,2,46
"677",677,1,29,1,20,5,1,1,43
"678",678,2,29,1,10,3,1,1,47
"679",679,2,29,1,3,1,1,3,36
"680",680,4,29,1,8,1,1,3,45
"681",681,2,29,2,3,2,1,1,36
"682",682,2,29,1,4,1,1,1,42
"683",683,4,9,1,12,1,1,1,41
"684",684,3,29,1,2,1,1,1,50
"685",685,3,29,1,6,1,1,1,51
"686",686,2,29,1,9,1,1,2,51
"687",687,6,29,2,1,2,2,1,62
"688",688,3,29,1,2,1,1,1,38
"689",689,3,29,1,7,1,1,1,51
"690",690,2,29,1,35,4,1,3,42
"691",691,3,29,1,1,1,1,1,43
"692",692,14,29,1,1,3,3,4,43
"693",693,3,29,1,1,1,1,1,62
"694",694,14,29,1,7,5,2,3,44
"695",695,2,29,1,28,3,1,3,43
"696",696,11,29,1,1,1,1,3,48
"697",697,2,29,1,4,1,1,2,56
"698",698,3,29,1,4,1,1,2,45
"699",699,2,29,1,3,1,1,2,52
"700",700,2,29,1,1,1,1,1,62
"701",701,1,29,2,9,4,3,4,32
"702",702,11,29,1,3,2,2,2,50
"703",703,3,29,1,5,2,1,1,41
"704",704,1,29,1,6,3,1,1,39
"705",705,3,29,2,4,1,1,1,33
"706",706,3,29,1,1,1,1,1,72
"707",707,3,29,1,4,1,1,4,34
"708",708,3,29,1,16,3,1,1,42
"709",709,3,29,1,3,1,1,4,36
"710",710,1,29,1,3,1,1,1,51
"711",711,2,29,1,3,1,1,2,52
"712",712,2,29,1,5,2,1,4,41
"713",713,4,29,2,3,1,1,4,34
"714",714,3,29,1,4,3,1,1,44
"715",715,2,29,1,1,1,1,2,62
"716",716,4,29,1,5,3,1,4,39
"717",717,2,29,1,4,2,1,2,50
"718",718,2,29,1,9,2,1,2,51
"719",719,7,29,2,7,5,3,4,37
"720",720,14,29,1,10,3,1,3,44
"721",721,2,29,1,3,1,1,3,46
"722",722,6,29,1,19,4,2,2,42
"723",723,2,29,1,9,2,1,2,51
"724",724,11,29,1,1,1,1,3,48
"725",725,1,29,1,4,1,1,1,39
"726",726,2,29,1,1,1,1,2,67
"727",727,3,9,1,13,3,1,1,55
"728",728,4,29,1,7,1,1,2,50
"729",729,2,44,1,1,3,3,3,48
"730",730,2,29,1,4,2,1,2,54
"731",731,2,29,1,6,1,1,4,41
"732",732,4,29,1,5,1,1,3,36
"733",733,1,29,1,3,1,1,4,33
"734",734,3,29,1,1,1,1,4,23
"735",735,2,29,1,13,3,1,3,43
"736",736,9,29,1,1,1,1,3,23
"737",737,2,29,1,7,4,2,4,34
"738",738,3,29,1,2,1,1,1,52
"739",739,4,29,1,6,2,1,4,42
"740",740,9,29,1,12,4,2,4,41
"741",741,4,29,1,6,2,1,2,50
"742",742,3,29,1,5,1,1,1,40
"743",743,2,29,1,2,1,1,4,43
"744",744,9,29,1,11,4,1,2,40
"745",745,6,29,2,11,4,2,3,48
"746",746,2,29,1,9,3,1,2,48
"747",747,3,29,2,11,4,2,1,43
"748",748,4,29,2,2,1,1,3,28
"749",749,6,9,1,20,4,2,3,46
"750",750,1,9,1,6,2,1,1,40
"751",751,13,29,1,3,2,2,2,50
"752",752,14,25,2,1,2,2,1,33
"753",753,6,29,2,1,2,2,3,52
"754",754,2,29,1,2,2,1,4,43
"755",755,9,29,1,3,1,1,3,43
"756",756,4,29,2,2,1,1,1,35
"757",757,3,29,1,8,3,1,1,47
"758",758,3,16,1,9,1,1,1,46
"759",759,2,29,1,8,1,1,2,47
"760",760,14,29,2,1,1,1,2,52
"761",761,1,29,1,5,1,1,1,31
"762",762,9,29,1,2,1,1,2,50
"763",763,8,29,1,1,1,1,1,28
"764",764,2,29,1,35,4,1,2,43
"765",765,10,29,1,6,4,2,4,38
"766",766,14,29,2,1,3,3,3,28
"767",767,3,29,1,9,1,1,1,48
"768",768,8,29,1,3,1,1,3,39
"769",769,2,29,1,12,4,1,3,43
"770",770,3,29,1,7,3,1,4,35
"771",771,2,29,2,5,2,1,1,37
"772",772,2,29,1,3,3,2,1,48
"773",773,2,29,1,2,1,1,1,55
"774",774,11,29,1,13,3,1,3,41
"775",775,2,29,1,12,3,1,4,42
"776",776,7,29,1,1,1,1,4,33
"777",777,9,29,1,1,2,2,2,57
"778",778,12,29,1,1,2,2,2,67
"779",779,4,29,2,3,5,3,4,38
"780",780,7,29,1,5,1,1,2,38
"781",781,4,29,1,1,1,1,4,38
"782",782,3,29,2,3,1,1,4,29
"783",783,3,29,1,2,3,2,1,35
"784",784,2,29,1,1,1,1,1,62
"785",785,3,29,2,3,1,1,1,44
"786",786,9,9,2,1,2,2,4,48
"787",787,3,29,2,4,1,1,2,57
"788",788,3,9,1,4,1,1,1,41
"789",789,6,29,2,1,1,1,2,38
"790",790,1,9,1,1,1,1,1,28
"791",791,3,46,1,1,1,1,1,38
"792",792,7,29,1,1,1,1,3,33
"793",793,7,29,1,2,2,1,4,38
"794",794,13,9,1,1,3,3,3,28
"795",795,12,29,1,19,3,1,2,45
"796",796,12,29,1,1,1,1,3,43
"797",797,9,29,1,1,1,1,3,23
"798",798,3,29,1,4,1,1,1,62
"799",799,12,29,1,1,1,1,2,52
"800",800,7,9,1,14,4,1,3,41
"801",801,6,29,1,2,4,2,2,45
"802",802,7,29,1,12,5,2,3,42
"803",803,2,29,1,24,3,1,3,41
"804",804,1,9,1,3,2,1,1,42
"805",805,2,9,1,2,3,3,1,62
"806",806,1,46,1,5,2,1,3,36
"807",807,6,9,1,2,1,1,2,45
"808",808,2,29,1,9,5,2,4,37
"809",809,14,29,1,1,1,1,3,48
"810",810,4,29,1,13,3,1,3,41
"811",811,4,29,1,5,2,1,1,58
"812",812,1,9,1,2,1,1,2,48
"813",813,14,29,1,4,1,1,3,34
"814",814,9,29,1,13,4,1,2,43
"815",815,14,29,2,24,5,2,4,39
"816",816,4,44,1,1,1,1,4,38
"817",817,3,29,1,4,1,1,3,38
"818",818,11,29,1,1,1,1,3,48
"819",819,4,29,1,2,2,1,2,54
"820",820,2,29,1,3,1,1,2,57
"821",821,12,44,1,6,4,1,2,51
"822",822,7,29,1,8,3,1,1,36
"823",823,3,29,1,2,1,1,1,59
"824",824,6,44,1,14,2,1,2,49
"825",825,2,44,1,4,3,1,3,46
"826",826,3,44,1,1,1,1,1,82
"827",827,4,29,1,58,5,1,4,36
"828",828,3,29,1,3,5,2,4,51
"829",829,3,29,1,10,3,1,3,42
"830",830,6,29,1,3,2,1,2,44
"831",831,3,29,1,14,3,1,2,38
"832",832,2,29,1,6,2,1,4,38
"833",833,3,29,1,2,1,1,1,43
"834",834,2,29,1,9,2,1,2,47
"835",835,9,29,1,6,1,1,2,48
"836",836,14,29,2,10,4,2,4,36
"837",837,6,29,1,7,3,1,3,40
"838",838,1,46,1,5,2,1,1,47
"839",839,2,29,1,1,1,1,4,43
"840",840,4,29,1,2,1,1,3,40
"841",841,2,29,1,17,4,2,4,36
"842",842,3,29,1,8,2,1,1,37
"843",843,6,29,1,3,2,1,2,47
"844",844,2,29,1,44,5,2,1,44
"845",845,11,29,1,3,2,1,3,46
"846",846,3,29,1,3,1,1,1,52
"847",847,1,29,1,4,2,1,1,50
"848",848,3,29,1,8,3,1,4,36
"849",849,2,29,1,33,5,2,4,41
"850",850,3,29,1,9,2,1,1,40
"851",851,1,9,1,2,1,1,1,42
"852",852,9,29,1,6,1,1,3,43
"853",853,7,29,1,4,2,1,2,46
"854",854,14,29,2,1,1,1,1,33
"855",855,4,29,1,1,1,1,1,38
"856",856,14,29,1,9,5,2,3,40
"857",857,3,29,1,9,5,2,4,37
"858",858,9,29,1,4,2,1,2,46
"859",859,2,29,1,17,1,1,2,49
"860",860,2,29,1,4,1,1,2,59
"861",861,4,9,2,1,1,1,2,52
"862",862,9,29,1,6,2,1,2,49
"863",863,2,29,1,7,2,2,2,59
"864",864,1,9,1,1,2,2,1,62
"865",865,3,9,2,4,3,2,2,39
"866",866,3,9,1,2,1,1,1,52
"867",867,2,29,1,8,2,1,1,48
"868",868,1,29,1,7,1,1,3,43
"869",869,3,9,2,1,1,1,2,57
"870",870,7,16,1,1,2,2,2,38
"871",871,2,46,1,1,3,3,3,48
"872",872,10,46,1,1,1,1,2,52
"873",873,13,46,1,1,1,1,3,48
"874",874,14,46,2,1,1,1,1,33
"875",875,11,29,1,6,3,2,2,49
"876",876,9,9,1,12,2,1,2,51
"877",877,2,29,2,28,5,2,4,37
"878",878,3,29,1,12,2,1,3,39
"879",879,2,29,1,9,4,2,2,45
"880",880,2,29,1,19,4,2,3,38
"881",881,9,29,1,6,2,1,2,44
"882",882,4,29,1,2,2,1,4,33
"883",883,4,29,2,2,3,3,3,27
"884",884,2,29,1,2,2,1,2,52
"885",885,4,29,2,9,5,2,4,32
"886",886,6,29,1,5,3,1,1,48
"887",887,7,29,1,3,3,1,2,42
"888",888,13,9,1,2,1,1,3,48
"889",889,1,29,1,5,3,1,3,40
"890",890,2,29,1,1,1,1,1,38
"891",891,13,29,1,4,3,2,3,38
"892",892,2,29,1,9,3,1,2,42
"893",893,1,29,1,6,2,1,2,52
"894",894,14,29,1,13,3,1,3,41
"895",895,3,29,1,5,1,1,1,41
"896",896,6,29,1,49,4,1,3,48
"897",897,9,9,1,5,3,1,3,43
"898",898,4,29,2,1,1,1,3,28
"899",899,3,9,1,24,3,1,1,47
"900",900,9,29,2,1,1,1,3,28
"901",901,1,9,1,4,3,1,1,41
"902",902,2,29,1,14,2,1,2,45
"903",903,7,29,1,3,2,2,3,48
"904",904,12,9,1,2,1,1,2,47
"905",905,3,29,1,1,1,1,1,43
"906",906,2,29,1,6,3,2,1,47
"907",907,4,29,1,1,1,1,1,38
"908",908,1,9,1,7,2,1,2,46
"909",909,4,29,1,18,1,1,2,46
"910",910,6,9,1,9,3,1,2,41
"911",911,2,44,1,8,3,1,4,35
"912",912,2,9,1,17,4,1,3,39
"913",913,4,9,1,2,1,1,3,38
"914",914,3,29,1,6,2,1,1,38
"915",915,6,29,1,4,2,2,1,59
"916",916,9,29,1,2,2,2,2,62
"917",917,3,29,1,11,1,1,2,45
"918",918,3,9,1,1,1,1,1,62
"919",919,4,9,2,2,3,3,3,26
"920",920,3,9,1,17,4,2,1,41
"921",921,2,9,1,6,1,1,1,48
"922",922,3,29,1,10,2,1,1,52
"923",923,9,9,1,3,1,1,3,43
"924",924,2,9,1,7,2,1,2,46
"925",925,3,9,2,11,3,1,3,39
"926",926,1,29,1,15,3,1,1,50
"927",927,3,9,1,6,2,1,1,49
"928",928,1,9,1,5,1,1,1,42
"929",929,11,9,1,1,1,1,3,48
"930",930,2,29,1,10,2,1,1,52
"931",931,2,29,1,4,4,3,4,35
"932",932,14,29,2,5,1,1,1,31
"933",933,1,29,1,3,2,1,1,46
"934",934,14,9,1,1,3,3,3,38
"935",935,10,9,1,1,1,1,2,52
"936",936,11,29,1,5,3,1,3,47
"937",937,13,29,1,1,1,1,3,48
"938",938,6,29,2,5,5,2,1,45
"939",939,3,29,2,1,1,1,1,38
"940",940,3,34,1,2,1,1,1,52
"941",941,2,29,2,1,1,1,4,38
"942",942,2,24,1,15,2,1,2,46
"943",943,2,29,1,12,3,1,2,54
"944",944,4,29,1,9,3,1,1,36
"945",945,9,29,1,13,3,1,4,38
"946",946,3,29,1,3,1,1,2,47
"947",947,2,29,2,25,5,2,4,38
"948",948,4,29,1,51,5,1,4,38
"949",949,3,9,2,1,1,1,1,38
"950",950,11,29,1,1,1,1,3,48
"951",951,14,44,1,17,3,1,1,42
"952",952,3,29,1,6,2,1,1,43
"953",953,4,29,1,3,3,2,1,54
"954",954,7,29,1,4,5,3,4,35
"955",955,6,29,1,26,5,2,3,41
"956",956,6,29,1,30,5,1,3,41
"957",957,12,29,1,8,2,1,2,48
"958",958,9,29,1,1,1,1,3,23
"959",959,14,29,1,10,4,2,4,36
"960",960,3,9,1,1,1,1,1,43
"961",961,2,29,1,5,3,1,1,41
"962",962,14,9,2,3,1,1,1,42
"963",963,3,16,1,14,3,1,1,47
"964",964,14,24,2,1,1,1,1,33
"965",965,3,29,1,2,1,1,1,38
"966",966,3,29,1,30,3,1,3,37
"967",967,3,29,1,7,1,1,1,54
"968",968,2,29,1,3,1,1,2,52
"969",969,3,29,1,5,1,1,1,43
"970",970,3,29,1,5,1,1,1,48
"971",971,3,29,1,11,4,1,1,45
"972",972,3,24,2,1,1,1,1,38
"973",973,2,29,1,9,2,1,2,51
"974",974,2,29,1,12,2,1,4,42
"975",975,2,29,1,4,1,1,2,56
"976",976,6,9,1,3,2,2,2,54
"977",977,11,29,1,1,2,2,2,57
"978",978,3,29,1,3,2,1,2,46
"979",979,14,29,1,8,3,1,3,47
"980",980,2,29,1,1,3,3,4,43
"981",981,10,24,1,1,1,1,2,52
"982",982,14,12,2,1,1,1,1,33
"983",983,2,29,1,26,3,1,1,45
"984",984,2,29,1,2,1,1,4,35
"985",985,14,29,1,3,2,1,3,49
"986",986,2,29,1,8,2,1,2,48
"987",987,2,29,1,3,2,1,2,49
"988",988,9,29,1,2,1,1,2,50
"989",989,6,29,1,6,2,1,2,46
"990",990,14,29,1,4,4,3,4,33
"991",991,9,41,2,1,1,1,3,28
"992",992,4,29,1,20,5,1,2,43
"993",993,3,9,1,1,1,1,1,43
"994",994,2,9,1,1,1,1,4,28
"995",995,1,9,2,3,2,2,1,46
"996",996,3,29,1,4,3,1,1,48
"997",997,11,29,1,2,2,1,2,59
"998",998,11,29,1,2,1,1,3,48
"999",999,8,29,1,1,1,1,1,28
"1000",1000,7,29,1,2,3,2,3,30
"1001",1001,1,29,1,3,1,1,1,38
"1002",1002,9,29,1,17,3,1,2,44
"1003",1003,4,29,1,3,2,1,4,40
"1004",1004,4,29,1,3,1,1,4,38
"1005",1005,2,29,1,1,1,1,1,62
"1006",1006,3,29,2,1,1,1,1,38
"1007",1007,2,29,2,7,4,1,3,43
"1008",1008,4,29,1,4,1,1,4,37
"1009",1009,9,9,2,1,1,1,3,28
"1010",1010,3,29,1,3,1,1,3,46
"1011",1011,4,29,2,7,4,2,4,33
"1012",1012,6,29,2,9,2,1,1,55
"1013",1013,6,29,1,6,4,3,3,40
"1014",1014,3,29,1,2,1,1,1,55
"1015",1015,3,29,1,22,3,1,1,48
"1016",1016,3,29,1,4,1,1,1,55
"1017",1017,3,29,1,11,2,1,1,50
"1018",1018,1,29,1,6,4,1,1,46
"1019",1019,6,21,2,8,5,3,4,44
"1020",1020,2,29,1,1,1,1,2,38
"1021",1021,13,9,1,3,3,3,3,37
"1022",1022,2,29,1,3,1,1,4,38
"1023",1023,11,29,1,5,3,1,3,39
"1024",1024,10,29,1,2,2,1,2,50
"1025",1025,3,29,1,10,3,1,1,45
"1026",1026,2,29,1,2,1,1,1,50
"1027",1027,2,29,1,9,5,1,1,41
"1028",1028,6,29,1,16,4,2,4,40
"1029",1029,2,29,1,1,3,3,3,38
"1030",1030,6,29,1,37,5,1,2,41
"1031",1031,2,29,2,11,4,2,4,40
"1032",1032,2,29,1,3,2,1,2,55
"1033",1033,2,29,1,6,3,1,1,45
"1034",1034,2,29,1,7,3,1,1,51
"1035",1035,2,29,1,6,2,1,1,48
"1036",1036,2,29,1,1,4,4,4,33
"1037",1037,3,29,1,5,1,1,1,50
"1038",1038,3,29,2,8,5,2,4,36
"1039",1039,1,29,1,5,2,1,1,45
"1040",1040,2,29,1,14,2,1,2,47
"1041",1041,3,29,1,5,1,1,1,36
"1042",1042,2,29,2,7,5,2,4,37
"1043",1043,3,29,1,21,3,1,3,41
"1044",1044,2,29,1,1,4,4,4,33
"1045",1045,4,29,2,3,2,1,3,41
"1046",1046,4,29,1,2,1,1,2,45
"1047",1047,9,29,1,3,2,1,2,49
"1048",1048,9,29,1,9,2,1,4,42
"1049",1049,2,29,1,1,2,2,2,62
"1050",1050,3,29,1,10,1,1,1,52
"1051",1051,2,29,1,24,3,1,1,44
"1052",1052,2,29,1,11,5,2,4,33
"1053",1053,3,29,1,3,4,2,1,55
"1054",1054,3,29,1,15,1,1,1,44
"1055",1055,14,29,2,11,5,2,4,45
"1056",1056,9,29,1,11,4,2,4,38
"1057",1057,14,29,1,10,3,1,2,46
"1058",1058,14,29,1,1,1,1,3,48
"1059",1059,2,29,1,1,2,2,2,62
"1060",1060,6,29,2,1,4,4,3,57
"1061",1061,11,20,1,1,2,2,2,57
"1062",1062,4,29,1,1,1,1,2,57
"1063",1063,2,29,1,2,2,1,1,40
"1064",1064,2,29,1,3,3,2,1,46
"1065",1065,2,29,1,4,4,2,2,56
"1066",1066,14,29,1,5,1,1,3,45
"1067",1067,3,29,1,1,1,1,4,38
"1068",1068,3,9,1,1,1,1,1,82
"1069",1069,4,29,1,11,1,1,3,41
"1070",1070,9,29,1,18,5,2,4,38
"1071",1071,2,29,1,2,2,2,2,57
"1072",1072,2,29,1,16,2,1,2,54
"1073",1073,2,29,1,19,4,1,2,44
"1074",1074,2,29,1,2,1,1,2,62
"1075",1075,2,29,1,4,3,2,4,44
"1076",1076,3,46,1,8,1,1,4,40
"1077",1077,13,29,1,1,2,2,2,57
"1078",1078,2,29,1,2,1,1,1,57
"1079",1079,6,29,1,7,3,1,3,38
"1080",1080,4,29,2,1,1,1,4,28
"1081",1081,2,29,1,1,1,1,1,38
"1082",1082,13,29,2,1,3,3,3,18
"1083",1083,3,29,1,7,1,1,1,47
"1084",1084,11,29,1,1,2,2,2,57
"1085",1085,11,29,1,24,5,2,4,36
"1086",1086,2,24,1,2,2,2,1,50
"1087",1087,11,29,1,2,2,2,2,52
"1088",1088,14,29,1,10,5,2,3,33
"1089",1089,2,29,1,4,1,1,1,47
"1090",1090,2,29,1,20,4,1,2,48
"1091",1091,2,29,1,27,3,1,2,47
"1092",1092,1,29,1,6,2,1,2,49
"1093",1093,3,29,1,13,2,1,3,42
"1094",1094,6,29,1,7,2,1,3,44
"1095",1095,3,29,2,2,1,1,1,38
"1096",1096,2,29,1,6,4,2,3,43
"1097",1097,12,29,1,1,1,1,2,52
"1098",1098,1,29,1,8,2,1,1,45
"1099",1099,7,29,1,1,1,1,4,33
"1100",1100,2,29,1,3,2,1,4,38
"1101",1101,3,29,1,37,2,1,1,46
"1102",1102,2,24,1,4,1,1,1,37
"1103",1103,6,24,1,2,3,2,3,42
"1104",1104,3,24,1,6,1,1,3,37
"1105",1105,6,29,2,3,4,3,3,51
"1106",1106,3,29,1,1,1,1,4,23
"1107",1107,4,29,1,2,3,2,4,33
"1108",1108,9,29,1,13,4,1,2,44
"1109",1109,9,29,1,1,1,1,3,23
"1110",1110,6,29,1,30,3,1,1,44
"1111",1111,9,29,1,12,4,1,4,41
"1112",1112,2,29,2,14,4,1,4,36
"1113",1113,2,29,1,19,4,1,1,47
"1114",1114,4,29,2,1,1,1,4,38
"1115",1115,3,29,1,28,5,2,4,40
"1116",1116,12,29,1,6,1,1,2,46
"1117",1117,2,29,1,4,1,1,2,42
"1118",1118,2,29,1,3,1,1,3,38
"1119",1119,2,29,1,2,1,1,2,50
"1120",1120,2,29,1,1,2,2,2,62
"1121",1121,2,29,1,4,3,1,3,41
"1122",1122,3,29,1,3,1,1,1,39
"1123",1123,13,29,1,1,4,4,3,48
"1124",1124,2,29,1,3,1,1,4,34
"1125",1125,2,29,1,2,3,2,1,52
"1126",1126,11,9,1,1,2,2,2,57
"1127",1127,3,29,1,6,1,1,1,38
"1128",1128,3,29,1,3,1,1,1,44
"1129",1129,6,29,2,14,4,3,3,44
"1130",1130,2,29,1,1,1,1,2,67
"1131",1131,3,29,1,1,1,1,1,62
"1132",1132,14,29,1,1,1,1,3,48
"1133",1133,6,29,2,6,3,1,3,42
"1134",1134,2,29,1,55,5,2,4,42
"1135",1135,3,29,1,3,1,1,1,38
"1136",1136,9,29,1,2,1,1,3,48
"1137",1137,2,29,1,10,4,1,4,41
"1138",1138,3,46,1,1,1,1,1,62
"1139",1139,1,29,1,1,1,1,1,28
"1140",1140,6,29,1,23,3,1,2,44
"1141",1141,4,29,1,3,1,1,4,31
"1142",1142,12,9,1,1,1,1,3,43
"1143",1143,2,29,1,1,1,1,1,38
"1144",1144,2,46,1,5,2,1,1,44
"1145",1145,14,29,1,9,4,2,4,36
"1146",1146,2,29,1,21,5,1,2,43
"1147",1147,2,29,1,8,3,1,1,42
"1148",1148,3,29,1,5,2,1,4,36
"1149",1149,6,46,1,4,2,1,2,44
"1150",1150,14,29,1,1,1,1,3,48
"1151",1151,14,29,1,3,1,1,3,48
"1152",1152,14,29,1,6,1,1,2,44
"1153",1153,14,29,1,20,3,1,3,44
"1154",1154,9,29,1,2,2,1,1,45
"1155",1155,9,29,1,15,2,1,2,49
"1156",1156,2,29,1,11,3,1,1,45
"1157",1157,1,29,2,2,4,2,4,28
"1158",1158,7,29,1,5,3,1,4,40
"1159",1159,5,29,2,2,4,4,3,54
"1160",1160,1,29,1,1,1,1,2,48
"1161",1161,2,29,1,7,2,1,2,45
"1162",1162,1,29,1,3,3,2,1,42
"1163",1163,3,29,1,2,2,1,3,43
"1164",1164,2,29,1,5,2,2,2,55
"1165",1165,2,29,1,7,4,1,4,39
"1166",1166,3,29,1,2,3,2,1,33
"1167",1167,4,29,1,3,1,1,3,43
"1168",1168,6,29,1,5,2,1,3,42
"1169",1169,2,29,2,2,2,2,1,38
"1170",1170,9,29,1,24,5,1,2,44
"1171",1171,4,29,1,3,1,1,2,47
"1172",1172,2,29,1,37,4,2,2,47
"1173",1173,6,29,1,6,4,2,3,44
"1174",1174,4,29,1,10,4,2,1,49
"1175",1175,10,9,1,1,1,1,2,52
"1176",1176,3,29,1,9,3,1,1,53
"1177",1177,14,29,1,6,3,1,3,47
"1178",1178,3,9,1,6,2,1,1,56
"1179",1179,2,29,2,4,3,1,3,31
"1180",1180,1,9,1,1,2,2,1,62
"1181",1181,14,29,2,1,1,1,1,33
"1182",1182,2,29,1,5,2,1,4,46
"1183",1183,3,46,1,1,1,1,1,82
"1184",1184,4,46,1,1,1,1,3,48
"1185",1185,2,46,1,1,1,1,2,52
"1186",1186,6,46,1,1,1,1,2,38
"1187",1187,3,46,1,1,1,1,1,38
"1188",1188,4,46,2,1,1,1,3,28
"1189",1189,4,46,1,1,1,1,2,57
"1190",1190,6,46,2,1,1,1,3,23
"1191",1191,3,29,1,14,2,1,1,47
"1192",1192,8,9,1,1,1,1,1,28
"1193",1193,14,46,1,6,3,2,3,39
"1194",1194,9,46,1,3,2,1,2,58
"1195",1195,1,29,2,3,4,3,4,33
"1196",1196,3,29,1,5,2,1,1,46
"1197",1197,2,9,1,22,3,1,3,47
"1198",1198,2,29,1,1,1,1,1,38
"1199",1199,6,29,1,3,1,1,2,39
"1200",1200,4,29,1,1,1,1,2,57
"1201",1201,4,29,1,20,5,1,4,36
"1202",1202,2,29,1,5,2,1,2,59
"1203",1203,11,29,1,2,3,2,3,38
"1204",1204,2,29,1,3,1,1,3,39
"1205",1205,4,46,1,1,1,1,2,57
"1206",1206,3,9,1,4,1,1,1,44
"1207",1207,3,29,1,4,1,1,1,43
"1208",1208,2,29,1,44,4,1,4,43
"1209",1209,6,46,1,16,5,2,4,42
"1210",1210,4,29,1,3,1,1,3,43
"1211",1211,2,29,1,10,1,1,4,43
"1212",1212,1,9,1,1,1,1,1,33
"1213",1213,2,29,2,4,1,1,2,50
"1214",1214,2,29,1,12,3,1,4,40
"1215",1215,11,29,1,4,4,2,4,40
"1216",1216,10,9,1,1,1,1,2,52
"1217",1217,2,46,1,2,1,1,2,40
"1218",1218,4,27,1,31,4,1,3,43
"1219",1219,2,29,1,5,2,1,2,45
"1220",1220,2,29,1,31,5,1,4,38
"1221",1221,11,29,1,4,2,1,2,49
"1222",1222,6,29,1,22,4,1,2,45
"1223",1223,1,29,1,5,5,2,1,38
"1224",1224,3,29,1,2,1,1,1,40
"1225",1225,4,29,1,2,4,2,4,38
"1226",1226,2,29,1,23,3,1,1,45
"1227",1227,3,29,2,1,1,1,1,38
"1228",1228,1,29,1,3,2,1,1,33
"1229",1229,3,29,1,2,1,1,1,45
"1230",1230,3,29,1,1,1,1,4,28
"1231",1231,4,29,1,1,1,1,4,33
"1232",1232,3,29,1,2,1,1,1,38
"1233",1233,10,29,1,1,1,1,2,52
"1234",1234,2,29,1,1,1,1,2,52
"1235",1235,14,29,2,4,4,3,4,33
"1236",1236,6,29,2,29,5,2,3,37
"1237",1237,4,29,2,1,1,1,4,38
"1238",1238,2,9,1,6,2,1,2,53
"1239",1239,14,29,2,1,1,1,1,33
"1240",1240,3,29,1,4,2,1,1,45
"1241",1241,2,29,2,3,2,1,1,36
"1242",1242,12,9,1,5,1,1,2,54
"1243",1243,11,29,1,1,1,1,3,48
"1244",1244,6,29,1,21,3,1,3,42
"1245",1245,3,29,1,10,2,1,1,46
"1246",1246,3,29,1,4,1,1,1,56
"1247",1247,6,29,1,2,1,1,2,38
"1248",1248,2,9,1,11,3,1,2,46
"1249",1249,2,29,1,15,3,1,4,41
"1250",1250,11,29,1,2,2,2,2,57
"1251",1251,1,9,1,12,3,1,1,45
"1252",1252,6,9,1,3,1,1,2,47
"1253",1253,3,29,1,3,1,1,1,49
"1254",1254,3,29,1,3,2,1,2,45
"1255",1255,2,29,1,15,3,1,1,42
"1256",1256,2,29,1,12,2,1,1,39
"1257",1257,1,29,1,1,1,1,1,28
"1258",1258,3,29,1,37,4,1,4,42
"1259",1259,3,29,1,17,1,1,1,42
"1260",1260,3,9,1,2,1,1,1,43
"1261",1261,13,29,1,4,4,2,3,40
"1262",1262,4,27,1,3,1,1,2,46
"1263",1263,14,29,2,1,4,4,4,33
"1264",1264,6,29,1,1,3,3,1,28
"1265",1265,2,9,1,7,1,1,1,43
"1266",1266,9,9,1,1,1,1,3,23
"1267",1267,1,9,1,1,1,1,1,33
"1268",1268,3,9,1,9,1,1,1,47
"1269",1269,3,9,1,1,1,1,1,62
"1270",1270,1,9,1,2,2,2,1,47
"1271",1271,3,29,1,12,4,2,3,38
"1272",1272,3,29,1,43,5,1,4,42
"1273",1273,4,29,1,19,3,1,1,42
"1274",1274,3,9,1,1,1,1,1,72
"1275",1275,12,24,1,2,1,1,2,57
"1276",1276,1,24,1,1,1,1,1,33
"1277",1277,2,29,1,1,1,1,4,28
"1278",1278,3,29,1,1,1,1,1,43
"1279",1279,14,29,2,1,1,1,1,33
"1280",1280,3,29,1,1,1,1,1,62
"1281",1281,2,29,1,4,3,1,1,53
"1282",1282,2,29,1,2,1,1,1,45
"1283",1283,2,9,1,3,1,1,1,52
"1284",1284,6,29,1,2,2,2,2,38
"1285",1285,9,29,1,6,4,3,4,37
"1286",1286,3,29,1,1,1,1,4,38
"1287",1287,3,29,1,6,1,1,1,47
"1288",1288,12,29,1,2,2,2,2,52
"1289",1289,2,29,1,6,2,1,3,38
"1290",1290,3,9,1,7,3,1,1,48
"1291",1291,2,29,1,2,1,1,4,25
"1292",1292,2,29,1,4,2,1,2,48
"1293",1293,2,29,1,1,1,1,2,43
"1294",1294,3,9,1,2,1,1,1,56
"1295",1295,3,29,2,5,4,2,4,37
"1296",1296,2,29,1,2,1,1,1,50
"1297",1297,14,29,1,7,4,2,3,45
"1298",1298,9,29,1,2,2,2,2,47
"1299",1299,2,29,1,4,1,1,2,50
